Year,Month,Location,Category,Ideal Cost,Actual Cost,Variance
2023,October,Khorlim,Bakery,1.08,1.12,0.04
2023,October,Khorlim,Beverages,1.82,1.9,0.08
2023,October,Khorlim,Fruits,1.86,1.76,-0.1
2023,October,Khorlim,Groceries,10.56,10.89,0.33
2023,October,Khorlim,Milk Products,2.89,2.76,-0.13
2023,October,Khorlim,Ready to eat,1.94,1.87,-0.07
2023,October,Khorlim,Spices,5.53,5.68,0.15
2023,October,Khorlim,Vegetables,2.75,2.68,-0.07
2023,October,KTC,Bakery,1.18,1.09,-0.09
2023,October,KTC,Beverages,1.88,1.91,0.03
2023,October,KTC,Fruits,1.89,1.73,-0.16
2023,October,KTC,Groceries,11.7,11.52,-0.18
2023,October,KTC,Milk Products,2.66,2.92,0.26
2023,October,KTC,Ready to eat,1.88,1.96,0.08
2023,October,KTC,Spices,5.94,5.2,-0.74
2023,October,KTC,Vegetables,2.75,2.71,-0.04
2023,October,Margao,Bakery,1.11,1.04,-0.07
2023,October,Margao,Beverages,1.96,1.92,-0.04
2023,October,Margao,Fruits,1.98,1.81,-0.17
2023,October,Margao,Groceries,11,11.67,0.67
2023,October,Margao,Milk Products,2.9,2.81,-0.09
2023,October,Margao,Ready to eat,1.75,1.83,0.08
2023,October,Margao,Spices,5.39,5.21,-0.18
2023,October,Margao,Vegetables,2.98,2.74,-0.24
2023,October,Siolim,Bakery,1.15,1.13,-0.02
2023,October,Siolim,Beverages,1.91,1.9,-0.01
2023,October,Siolim,Fruits,1.89,1.78,-0.11
2023,October,Siolim,Groceries,10.99,11.2,0.21
2023,October,Siolim,Milk Products,2.83,2.76,-0.07
2023,October,Siolim,Ready to eat,1.94,1.95,0.01
2023,October,Siolim,Spices,5.75,5.57,-0.18
2023,October,Siolim,Vegetables,2.6,2.79,0.19
2023,October,Baga,Bakery,1.11,1.15,0.04
2023,October,Baga,Beverages,1.78,1.89,0.11
2023,October,Baga,Fruits,1.75,1.93,0.18
2023,October,Baga,Groceries,11.07,11.64,0.57
2023,October,Baga,Milk Products,2.74,2.82,0.08
2023,October,Baga,Ready to eat,1.8,1.94,0.14
2023,October,Baga,Spices,5.41,5.37,-0.04
2023,October,Baga,Vegetables,2.74,2.63,-0.11
2023,October,Porvorim,Bakery,1.18,1.12,-0.06
2023,October,Porvorim,Beverages,1.85,1.97,0.12
2023,October,Porvorim,Fruits,1.97,1.8,-0.17
2023,October,Porvorim,Groceries,11.97,11.89,-0.08
2023,October,Porvorim,Milk Products,2.84,2.84,0
2023,October,Porvorim,Ready to eat,1.96,1.98,0.02
2023,October,Porvorim,Spices,5.32,5.2,-0.12
2023,October,Porvorim,Vegetables,2.7,2.73,0.03
2023,November,Panaji,Bakery,1.08,1.19,0.11
2023,November,Panaji,Beverages,1.84,1.8,-0.04
2023,November,Panaji,Fruits,1.98,1.96,-0.02
2023,November,Panaji,Groceries,11.73,11.28,-0.45
2023,November,Panaji,Milk Products,2.9,2.69,-0.21
2023,November,Panaji,Ready to eat,1.93,1.91,-0.02
2023,November,Panaji,Spices,5.36,5.51,0.15
2023,November,Panaji,Vegetables,2.82,2.97,0.15
2023,November,Khorlim,Bakery,1.12,1.08,-0.04
2023,November,Khorlim,Beverages,1.87,1.86,-0.01
2023,November,Khorlim,Fruits,1.85,1.73,-0.12
2023,November,Khorlim,Groceries,10.43,10.71,0.28
2023,November,Khorlim,Milk Products,2.71,2.74,0.03
2023,November,Khorlim,Ready to eat,1.87,1.94,0.07
2023,November,Khorlim,Spices,5.78,5.27,-0.51
2023,November,Khorlim,Vegetables,2.73,2.91,0.18
2023,November,KTC,Bakery,1.09,1.08,-0.01
2023,November,KTC,Beverages,1.95,1.93,-0.02
2023,November,KTC,Fruits,1.79,1.96,0.17
2023,November,KTC,Groceries,10.78,10.77,-0.01
2023,November,KTC,Milk Products,2.72,2.82,0.1
2023,November,KTC,Ready to eat,1.74,1.98,0.24
2023,November,KTC,Spices,5.58,5.84,0.26
2023,November,KTC,Vegetables,2.76,2.67,-0.09
2023,November,Margao,Bakery,1.1,1.12,0.02
2023,November,Margao,Beverages,1.79,1.98,0.19
2023,November,Margao,Fruits,1.94,1.93,-0.01
2023,November,Margao,Groceries,11.21,11.98,0.77
2023,November,Margao,Milk Products,2.66,2.85,0.19
2023,November,Margao,Ready to eat,1.86,1.79,-0.07
2023,November,Margao,Spices,5.25,5.22,-0.03
2023,November,Margao,Vegetables,2.87,2.99,0.12
2023,November,Siolim,Bakery,1.13,1.17,0.04
2023,November,Siolim,Beverages,1.78,1.78,0
2023,November,Siolim,Fruits,1.84,1.77,-0.07
2023,November,Siolim,Groceries,11.03,10.56,-0.47
2023,November,Siolim,Milk Products,2.94,2.85,-0.09
2023,November,Siolim,Ready to eat,1.86,1.81,-0.05
2023,November,Siolim,Spices,5.21,5.89,0.68
2023,November,Siolim,Vegetables,2.82,2.75,-0.07
2023,November,Baga,Bakery,1.1,1.16,0.06
2023,November,Baga,Beverages,2,1.8,-0.2
2023,November,Baga,Fruits,1.78,1.79,0.01
2023,November,Baga,Groceries,11.36,10.62,-0.74
2023,November,Baga,Milk Products,2.76,2.61,-0.15
2023,November,Baga,Ready to eat,1.94,1.83,-0.11
2023,November,Baga,Spices,5.7,5.46,-0.24
2023,November,Baga,Vegetables,2.71,2.66,-0.05
2023,November,Porvorim,Bakery,1.16,1.05,-0.11
2023,November,Porvorim,Beverages,1.9,1.94,0.04
2023,November,Porvorim,Fruits,1.94,1.8,-0.14
2023,November,Porvorim,Groceries,10.85,11.99,1.14
2023,November,Porvorim,Milk Products,2.97,2.65,-0.32
2023,November,Porvorim,Ready to eat,1.91,1.97,0.06
2023,November,Porvorim,Spices,5.88,5.6,-0.28
2023,November,Porvorim,Vegetables,2.94,2.76,-0.18
2023,December,Panaji,Bakery,1.14,1.09,-0.05
2023,December,Panaji,Beverages,1.89,1.75,-0.14
2023,December,Panaji,Fruits,1.92,1.89,-0.03
2023,December,Panaji,Groceries,11.27,10.87,-0.4
2023,December,Panaji,Milk Products,2.79,2.66,-0.13
2023,December,Panaji,Ready to eat,1.97,2,0.03
2023,December,Panaji,Spices,5.38,5.54,0.16
2023,December,Panaji,Vegetables,2.94,2.93,-0.01
2023,December,Khorlim,Bakery,1.07,1.07,0
2023,December,Khorlim,Beverages,1.79,2,0.21
2023,December,Khorlim,Fruits,1.83,1.83,0
2023,December,Khorlim,Groceries,11.86,11.63,-0.23
2023,December,Khorlim,Milk Products,2.94,2.9,-0.04
2023,December,Khorlim,Ready to eat,1.92,1.84,-0.08
2023,December,Khorlim,Spices,5.8,5.63,-0.17
2023,December,Khorlim,Vegetables,2.78,2.78,0
2023,December,KTC,Bakery,1.1,1.04,-0.06
2023,December,KTC,Beverages,1.96,1.82,-0.14
2023,December,KTC,Fruits,1.85,1.89,0.04
2023,December,KTC,Groceries,11.04,11.39,0.35
2023,December,KTC,Milk Products,2.9,2.97,0.07
2023,December,KTC,Ready to eat,1.86,1.73,-0.13
2023,December,KTC,Spices,5.32,5.99,0.67
2023,December,KTC,Vegetables,2.68,2.83,0.15
2023,December,Margao,Bakery,1.13,1.12,-0.01
2023,December,Margao,Beverages,1.82,1.92,0.1
2023,December,Margao,Fruits,1.9,1.74,-0.16
2023,December,Margao,Groceries,11.22,11.29,0.07
2023,December,Margao,Milk Products,2.72,2.64,-0.08
2023,December,Margao,Ready to eat,1.93,1.97,0.04
2023,December,Margao,Spices,5.57,5.28,-0.29
2023,December,Margao,Vegetables,2.6,2.7,0.1
2023,December,Siolim,Bakery,1.09,1.05,-0.04
2023,December,Siolim,Beverages,1.79,1.93,0.14
2023,December,Siolim,Fruits,1.76,1.79,0.03
2023,December,Siolim,Groceries,11.37,10.96,-0.41
2023,December,Siolim,Milk Products,2.64,2.88,0.24
2023,December,Siolim,Ready to eat,1.96,1.94,-0.02
2023,December,Siolim,Spices,5.8,5.31,-0.49
2023,December,Siolim,Vegetables,2.88,2.68,-0.2
2023,December,Baga,Bakery,1.16,1.13,-0.03
2023,December,Baga,Beverages,1.79,1.76,-0.03
2023,December,Baga,Fruits,1.88,2,0.12
2023,December,Baga,Groceries,11.34,10.79,-0.55
2023,December,Baga,Milk Products,2.98,2.62,-0.36
2023,December,Baga,Ready to eat,1.86,1.93,0.07
2023,December,Baga,Spices,5.23,5.43,0.2
2023,December,Baga,Vegetables,2.69,2.92,0.23
2023,December,Porvorim,Bakery,1.18,1.09,-0.09
2023,December,Porvorim,Beverages,1.93,1.85,-0.08
2023,December,Porvorim,Fruits,1.75,1.75,0
2023,December,Porvorim,Groceries,11.39,11.05,-0.34
2023,December,Porvorim,Milk Products,2.91,2.7,-0.21
2023,December,Porvorim,Ready to eat,1.87,1.74,-0.13
2023,December,Porvorim,Spices,5.71,5.26,-0.45
2023,December,Porvorim,Vegetables,2.82,2.63,-0.19
2024,January,Panaji,Bakery,1.16,1.14,-0.02
2024,January,Panaji,Beverages,1.89,1.86,-0.03
2024,January,Panaji,Fruits,1.99,1.83,-0.16
2024,January,Panaji,Groceries,10.67,11.83,1.16
2024,January,Panaji,Milk Products,2.85,2.72,-0.13
2024,January,Panaji,Ready to eat,1.84,1.91,0.07
2024,January,Panaji,Spices,5.72,5.69,-0.03
2024,January,Panaji,Vegetables,2.63,2.73,0.1
2024,January,Khorlim,Bakery,1.12,1.1,-0.02
2024,January,Khorlim,Beverages,1.91,1.9,-0.01
2024,January,Khorlim,Fruits,1.79,1.83,0.04
2024,January,Khorlim,Groceries,11.31,10.62,-0.69
2024,January,Khorlim,Milk Products,2.98,2.82,-0.16
2024,January,Khorlim,Ready to eat,2,1.85,-0.15
2024,January,Khorlim,Spices,5.42,5.8,0.38
2024,January,Khorlim,Vegetables,2.89,2.77,-0.12
2024,January,KTC,Bakery,1.08,1.09,0.01
2024,January,KTC,Beverages,1.96,1.77,-0.19
2024,January,KTC,Fruits,1.93,1.79,-0.14
2024,January,KTC,Groceries,11.24,11.89,0.65
2024,January,KTC,Milk Products,2.83,2.91,0.08
2024,January,KTC,Ready to eat,1.97,1.92,-0.05
2024,January,KTC,Spices,5.63,5.92,0.29
2024,January,KTC,Vegetables,2.75,2.79,0.04
2024,January,Margao,Bakery,1.18,1.06,-0.12
2024,January,Margao,Beverages,1.76,1.97,0.21
2024,January,Margao,Fruits,1.92,1.9,-0.02
2024,January,Margao,Groceries,11.88,10.79,-1.09
2024,January,Margao,Milk Products,2.64,2.77,0.13
2024,January,Margao,Ready to eat,1.8,1.98,0.18
2024,January,Margao,Spices,5.79,5.47,-0.32
2024,January,Margao,Vegetables,2.87,2.76,-0.11
2024,January,Siolim,Bakery,1.08,1.05,-0.03
2024,January,Siolim,Beverages,1.75,1.77,0.02
2024,January,Siolim,Fruits,1.89,1.9,0.01
2024,January,Siolim,Groceries,10.81,11.91,1.1
2024,January,Siolim,Milk Products,2.66,2.96,0.3
2024,January,Siolim,Ready to eat,1.77,1.8,0.03
2024,January,Siolim,Spices,5.62,5.33,-0.29
2024,January,Siolim,Vegetables,2.92,2.64,-0.28
2024,January,Baga,Bakery,1.09,1.09,0
2024,January,Baga,Beverages,1.84,1.86,0.02
2024,January,Baga,Fruits,1.93,1.92,-0.01
2024,January,Baga,Groceries,10.42,10.38,-0.04
2024,January,Baga,Milk Products,2.72,2.76,0.04
2024,January,Baga,Ready to eat,1.84,1.73,-0.11
2024,January,Baga,Spices,5.39,5.62,0.23
2024,January,Baga,Vegetables,2.72,2.97,0.25
2024,January,Porvorim,Bakery,1.08,1.19,0.11
2024,January,Porvorim,Beverages,1.77,1.89,0.12
2024,January,Porvorim,Fruits,1.81,1.78,-0.03
2024,January,Porvorim,Groceries,10.66,11.1,0.44
2024,January,Porvorim,Milk Products,2.61,2.67,0.06
2024,January,Porvorim,Ready to eat,1.9,1.9,0
2024,January,Porvorim,Spices,5.6,5.91,0.31
2024,January,Porvorim,Vegetables,2.82,2.68,-0.14
2024,February,Panaji,Bakery,1.19,1.2,0.01
2024,February,Panaji,Beverages,1.8,1.98,0.18
2024,February,Panaji,Fruits,1.96,1.9,-0.06
2024,February,Panaji,Groceries,10.58,11.01,0.43
2024,February,Panaji,Milk Products,2.83,2.77,-0.06
2024,February,Panaji,Ready to eat,1.9,1.74,-0.16
2024,February,Panaji,Spices,5.84,5.65,-0.19
2024,February,Panaji,Vegetables,2.96,2.97,0.01
2024,February,Khorlim,Bakery,1.15,1.05,-0.1
2024,February,Khorlim,Beverages,1.95,1.83,-0.12
2024,February,Khorlim,Fruits,1.76,1.84,0.08
2024,February,Khorlim,Groceries,10.51,11.6,1.09
2024,February,Khorlim,Milk Products,2.95,2.98,0.03
2024,February,Khorlim,Ready to eat,1.76,1.91,0.15
2024,February,Khorlim,Spices,5.95,5.67,-0.28
2024,February,Khorlim,Vegetables,2.86,2.75,-0.11
2024,February,KTC,Bakery,1.11,1.19,0.08
2024,February,KTC,Beverages,1.82,1.79,-0.03
2024,February,KTC,Fruits,1.76,1.94,0.18
2024,February,KTC,Groceries,11.66,10.73,-0.93
2024,February,KTC,Milk Products,2.83,2.89,0.06
2024,February,KTC,Ready to eat,1.98,1.9,-0.08
2024,February,KTC,Spices,5.94,5.71,-0.23
2024,February,KTC,Vegetables,2.82,2.63,-0.19
2024,February,Margao,Bakery,1.08,1.1,0.02
2024,February,Margao,Beverages,1.93,1.96,0.03
2024,February,Margao,Fruits,1.81,1.9,0.09
2024,February,Margao,Groceries,10.85,10.83,-0.02
2024,February,Margao,Milk Products,2.72,2.67,-0.05
2024,February,Margao,Ready to eat,1.98,1.94,-0.04
2024,February,Margao,Spices,5.55,5.46,-0.09
2024,February,Margao,Vegetables,2.7,2.97,0.27
2024,February,Siolim,Bakery,1.16,1.18,0.02
2024,February,Siolim,Beverages,1.74,2,0.26
2024,February,Siolim,Fruits,1.9,1.94,0.04
2024,February,Siolim,Groceries,11.84,10.97,-0.87
2024,February,Siolim,Milk Products,2.65,2.94,0.29
2024,February,Siolim,Ready to eat,1.92,1.75,-0.17
2024,February,Siolim,Spices,5.29,5.58,0.29
2024,February,Siolim,Vegetables,2.93,2.71,-0.22
2024,February,Baga,Bakery,1.09,1.15,0.06
2024,February,Baga,Beverages,1.99,1.97,-0.02
2024,February,Baga,Fruits,1.86,1.83,-0.03
2024,February,Baga,Groceries,11.67,10.63,-1.04
2024,February,Baga,Milk Products,2.73,2.75,0.02
2024,February,Baga,Ready to eat,1.81,1.77,-0.04
2024,February,Baga,Spices,5.23,5.32,0.09
2024,February,Baga,Vegetables,2.71,2.92,0.21
2024,February,Porvorim,Bakery,1.1,1.18,0.08
2024,February,Porvorim,Beverages,1.8,1.99,0.19
2024,February,Porvorim,Fruits,1.91,1.84,-0.07
2024,February,Porvorim,Groceries,11.21,11.76,0.55
2024,February,Porvorim,Milk Products,2.87,2.79,-0.08
2024,February,Porvorim,Ready to eat,1.95,1.87,-0.08
2024,February,Porvorim,Spices,5.74,5.47,-0.27
2024,February,Porvorim,Vegetables,2.97,2.92,-0.05
2024,March,Panaji,Bakery,1.15,1.13,-0.02
2024,March,Panaji,Beverages,1.75,1.99,0.24
2024,March,Panaji,Fruits,1.74,1.98,0.24
2024,March,Panaji,Groceries,10.43,10.9,0.47
2024,March,Panaji,Milk Products,2.7,2.77,0.07
2024,March,Panaji,Ready to eat,1.8,1.86,0.06
2024,March,Panaji,Spices,5.49,5.64,0.15
2024,March,Panaji,Vegetables,2.78,2.88,0.1
2024,March,Khorlim,Bakery,1.19,1.14,-0.05
2024,March,Khorlim,Beverages,1.96,1.91,-0.05
2024,March,Khorlim,Fruits,1.86,1.89,0.03
2024,March,Khorlim,Groceries,10.45,11.58,1.13
2024,March,Khorlim,Milk Products,2.75,2.85,0.1
2024,March,Khorlim,Ready to eat,1.82,1.83,0.01
2024,March,Khorlim,Spices,5.29,5.27,-0.02
2024,March,Khorlim,Vegetables,2.97,2.97,0
2024,March,KTC,Bakery,1.13,1.12,-0.01
2024,March,KTC,Beverages,1.92,1.98,0.06
2024,March,KTC,Fruits,1.75,1.93,0.18
2024,March,KTC,Groceries,11.69,11.12,-0.57
2024,March,KTC,Milk Products,2.88,2.7,-0.18
2024,March,KTC,Ready to eat,1.97,1.98,0.01
2024,March,KTC,Spices,5.68,5.47,-0.21
2024,March,KTC,Vegetables,2.75,2.7,-0.05
2024,March,Margao,Bakery,1.2,1.11,-0.09
2024,March,Margao,Beverages,1.95,1.84,-0.11
2024,March,Margao,Fruits,1.76,1.83,0.07
2024,March,Margao,Groceries,10.65,11.68,1.03
2024,March,Margao,Milk Products,2.69,2.85,0.16
2024,March,Margao,Ready to eat,1.95,1.96,0.01
2024,March,Margao,Spices,5.36,5.38,0.02
2024,March,Margao,Vegetables,2.88,2.62,-0.26
2024,March,Siolim,Bakery,1.19,1.09,-0.1
2024,March,Siolim,Beverages,1.94,1.81,-0.13
2024,March,Siolim,Fruits,1.99,1.85,-0.14
2024,March,Siolim,Groceries,11.96,11.66,-0.3
2024,March,Siolim,Milk Products,2.7,2.84,0.14
2024,March,Siolim,Ready to eat,1.85,1.82,-0.03
2024,March,Siolim,Spices,5.33,5.79,0.46
2024,March,Siolim,Vegetables,2.74,2.61,-0.13
2024,March,Baga,Bakery,1.18,1.05,-0.13
2024,March,Baga,Beverages,1.96,1.99,0.03
2024,March,Baga,Fruits,1.87,1.94,0.07
2024,March,Baga,Groceries,11.33,11.69,0.36
2024,March,Baga,Milk Products,2.93,2.7,-0.23
2024,March,Baga,Ready to eat,1.96,1.97,0.01
2024,March,Baga,Spices,5.59,5.26,-0.33
2024,March,Baga,Vegetables,2.82,2.68,-0.14
2024,March,Porvorim,Bakery,1.07,1.09,0.02
2024,March,Porvorim,Beverages,1.99,1.77,-0.22
2024,March,Porvorim,Fruits,1.74,1.83,0.09
2024,March,Porvorim,Groceries,11.53,11.93,0.4
2024,March,Porvorim,Milk Products,2.92,2.87,-0.05
2024,March,Porvorim,Ready to eat,1.98,1.75,-0.23
2024,March,Porvorim,Spices,5.76,5.96,0.2
2024,March,Porvorim,Vegetables,2.84,2.81,-0.03
2024,April,Panaji,Bakery,1.08,1.11,0.03
2024,April,Panaji,Beverages,1.78,1.76,-0.02
2024,April,Panaji,Fruits,1.75,1.89,0.14
2024,April,Panaji,Groceries,10.87,11.93,1.06
2024,April,Panaji,Milk Products,2.76,2.79,0.03
2024,April,Panaji,Ready to eat,1.93,1.85,-0.08
2024,April,Panaji,Spices,5.45,5.82,0.37
2024,April,Panaji,Vegetables,2.87,2.89,0.02
2024,April,Khorlim,Bakery,1.18,1.14,-0.04
2024,April,Khorlim,Beverages,1.82,1.82,0
2024,April,Khorlim,Fruits,1.85,1.75,-0.1
2024,April,Khorlim,Groceries,10.49,11,0.51
2024,April,Khorlim,Milk Products,2.85,2.71,-0.14
2024,April,Khorlim,Ready to eat,1.85,1.85,0
2024,April,Khorlim,Spices,5.47,5.25,-0.22
2024,April,Khorlim,Vegetables,2.87,2.85,-0.02
2024,April,KTC,Bakery,1.17,1.13,-0.04
2024,April,KTC,Beverages,1.76,1.82,0.06
2024,April,KTC,Fruits,1.79,1.82,0.03
2024,April,KTC,Groceries,10.43,10.64,0.21
2024,April,KTC,Milk Products,2.61,2.89,0.28
2024,April,KTC,Ready to eat,1.89,1.75,-0.14
2024,April,KTC,Spices,5.95,5.87,-0.08
2024,April,KTC,Vegetables,2.67,2.67,0
2024,April,Margao,Bakery,1.15,1.04,-0.11
2024,April,Margao,Beverages,1.74,1.86,0.12
2024,April,Margao,Fruits,1.73,1.94,0.21
2024,April,Margao,Groceries,10.48,11.1,0.62
2024,April,Margao,Milk Products,2.97,2.87,-0.1
2024,April,Margao,Ready to eat,1.76,1.96,0.2
2024,April,Margao,Spices,5.61,5.97,0.36
2024,April,Margao,Vegetables,2.83,3,0.17
2024,April,Siolim,Bakery,1.11,1.17,0.06
2024,April,Siolim,Beverages,1.94,1.74,-0.2
2024,April,Siolim,Fruits,1.92,1.83,-0.09
2024,April,Siolim,Groceries,11.47,11.2,-0.27
2024,April,Siolim,Milk Products,2.79,2.84,0.05
2024,April,Siolim,Ready to eat,1.92,1.96,0.04
2024,April,Siolim,Spices,5.5,5.34,-0.16
2024,April,Siolim,Vegetables,2.97,2.67,-0.3
2024,April,Baga,Bakery,1.13,1.14,0.01
2024,April,Baga,Beverages,1.85,1.89,0.04
2024,April,Baga,Fruits,1.99,1.81,-0.18
2024,April,Baga,Groceries,11.82,11.28,-0.54
2024,April,Baga,Milk Products,2.73,2.92,0.19
2024,April,Baga,Ready to eat,1.82,1.74,-0.08
2024,April,Baga,Spices,5.81,5.61,-0.2
2024,April,Baga,Vegetables,2.99,2.79,-0.2
2024,April,Porvorim,Bakery,1.08,1.05,-0.03
2024,April,Porvorim,Beverages,1.98,1.95,-0.03
2024,April,Porvorim,Fruits,1.85,1.82,-0.03
2024,April,Porvorim,Groceries,11.05,11.66,0.61
2024,April,Porvorim,Milk Products,2.92,2.75,-0.17
2024,April,Porvorim,Ready to eat,1.84,1.98,0.14
2024,April,Porvorim,Spices,5.48,5.29,-0.19
2024,April,Porvorim,Vegetables,2.86,2.72,-0.14
2024,May,Panaji,Bakery,1.13,1.14,0.01
2024,May,Panaji,Beverages,1.92,1.98,0.06
2024,May,Panaji,Fruits,1.75,1.98,0.23
2024,May,Panaji,Groceries,11.4,11.56,0.16
2024,May,Panaji,Milk Products,2.69,2.83,0.14
2024,May,Panaji,Ready to eat,1.81,1.93,0.12
2024,May,Panaji,Spices,5.37,5.62,0.25
2024,May,Panaji,Vegetables,2.96,2.83,-0.13
2024,May,Khorlim,Bakery,1.08,1.09,0.01
2024,May,Khorlim,Beverages,1.99,1.75,-0.24
2024,May,Khorlim,Fruits,1.98,1.94,-0.04
2024,May,Khorlim,Groceries,10.99,11.3,0.31
2024,May,Khorlim,Milk Products,2.97,2.63,-0.34
2024,May,Khorlim,Ready to eat,1.95,1.77,-0.18
2024,May,Khorlim,Spices,5.87,5.34,-0.53
2024,May,Khorlim,Vegetables,2.77,2.87,0.1
2024,May,KTC,Bakery,1.1,1.1,0
2024,May,KTC,Beverages,1.99,1.91,-0.08
2024,May,KTC,Fruits,1.93,1.88,-0.05
2024,May,KTC,Groceries,11.34,10.48,-0.86
2024,May,KTC,Milk Products,2.99,2.67,-0.32
2024,May,KTC,Ready to eat,1.75,1.91,0.16
2024,May,KTC,Spices,5.38,5.46,0.08
2024,May,KTC,Vegetables,2.88,2.86,-0.02
2024,May,Margao,Bakery,1.19,1.19,0
2024,May,Margao,Beverages,1.96,1.86,-0.1
2024,May,Margao,Fruits,1.95,1.73,-0.22
2024,May,Margao,Groceries,11.34,10.62,-0.72
2024,May,Margao,Milk Products,2.81,2.95,0.14
2024,May,Margao,Ready to eat,1.85,1.87,0.02
2024,May,Margao,Spices,5.73,5.64,-0.09
2024,May,Margao,Vegetables,2.66,2.93,0.27
2024,May,Siolim,Bakery,1.16,1.08,-0.08
2024,May,Siolim,Beverages,1.75,1.75,0
2024,May,Siolim,Fruits,1.75,1.89,0.14
2024,May,Siolim,Groceries,10.6,10.57,-0.03
2024,May,Siolim,Milk Products,2.92,2.63,-0.29
2024,May,Siolim,Ready to eat,1.98,1.92,-0.06
2024,May,Siolim,Spices,5.37,5.62,0.25
2024,May,Siolim,Vegetables,2.63,2.91,0.28
2024,May,Baga,Bakery,1.14,1.18,0.04
2024,May,Baga,Beverages,1.87,1.79,-0.08
2024,May,Baga,Fruits,1.87,1.93,0.06
2024,May,Baga,Groceries,11.12,11.6,0.48
2024,May,Baga,Milk Products,2.68,2.79,0.11
2024,May,Baga,Ready to eat,1.9,1.79,-0.11
2024,May,Baga,Spices,5.32,5.45,0.13
2024,May,Baga,Vegetables,2.9,2.73,-0.17
2024,May,Porvorim,Bakery,1.09,1.2,0.11
2024,May,Porvorim,Beverages,1.76,1.97,0.21
2024,May,Porvorim,Fruits,1.98,1.89,-0.09
2024,May,Porvorim,Groceries,11.72,10.53,-1.19
2024,May,Porvorim,Milk Products,2.76,2.63,-0.13
2024,May,Porvorim,Ready to eat,1.81,1.99,0.18
2024,May,Porvorim,Spices,5.91,5.42,-0.49
2024,May,Porvorim,Vegetables,2.62,2.87,0.25
2024,June,Panaji,Bakery,1.16,1.17,0.01
2024,June,Panaji,Beverages,1.8,1.99,0.19
2024,June,Panaji,Fruits,1.99,1.81,-0.18
2024,June,Panaji,Groceries,11.01,11.7,0.69
2024,June,Panaji,Milk Products,2.69,2.84,0.15
2024,June,Panaji,Ready to eat,1.78,1.85,0.07
2024,June,Panaji,Spices,5.73,5.72,-0.01
2024,June,Panaji,Vegetables,2.91,2.69,-0.22
2024,June,Khorlim,Bakery,1.17,1.15,-0.02
2024,June,Khorlim,Beverages,1.83,1.84,0.01
2024,June,Khorlim,Fruits,1.76,1.97,0.21
2024,June,Khorlim,Groceries,11.84,10.47,-1.37
2024,June,Khorlim,Milk Products,2.84,2.75,-0.09
2024,June,Khorlim,Ready to eat,1.8,1.93,0.13
2024,June,Khorlim,Spices,5.87,5.41,-0.46
2024,June,Khorlim,Vegetables,2.83,2.75,-0.08
2024,June,KTC,Bakery,1.16,1.14,-0.02
2024,June,KTC,Beverages,1.95,1.88,-0.07
2024,June,KTC,Fruits,1.78,1.81,0.03
2024,June,KTC,Groceries,10.51,11.52,1.01
2024,June,KTC,Milk Products,2.72,2.95,0.23
2024,June,KTC,Ready to eat,1.99,1.73,-0.26
2024,June,KTC,Spices,5.84,5.42,-0.42
2024,June,KTC,Vegetables,2.97,2.96,-0.01
2024,June,Margao,Bakery,1.17,1.11,-0.06
2024,June,Margao,Beverages,1.94,1.9,-0.04
2024,June,Margao,Fruits,1.77,1.97,0.2
2024,June,Margao,Groceries,11.2,10.83,-0.37
2024,June,Margao,Milk Products,2.88,2.65,-0.23
2024,June,Margao,Ready to eat,1.84,1.86,0.02
2024,June,Margao,Spices,5.25,5.6,0.35
2024,June,Margao,Vegetables,2.83,2.83,0
2024,June,Siolim,Bakery,1.05,1.1,0.05
2024,June,Siolim,Beverages,1.87,1.98,0.11
2024,June,Siolim,Fruits,1.74,1.78,0.04
2024,June,Siolim,Groceries,11.51,11.86,0.35
2024,June,Siolim,Milk Products,2.87,2.93,0.06
2024,June,Siolim,Ready to eat,1.8,1.86,0.06
2024,June,Siolim,Spices,5.95,5.44,-0.51
2024,June,Siolim,Vegetables,2.93,2.64,-0.29
2024,June,Baga,Bakery,1.05,1.18,0.13
2024,June,Baga,Beverages,1.88,1.97,0.09
2024,June,Baga,Fruits,1.88,1.87,-0.01
2024,June,Baga,Groceries,11.24,11.81,0.57
2024,June,Baga,Milk Products,2.77,2.74,-0.03
2024,June,Baga,Ready to eat,1.93,1.84,-0.09
2024,June,Baga,Spices,5.38,5.79,0.41
2024,June,Baga,Vegetables,2.99,2.88,-0.11
2024,June,Porvorim,Bakery,1.12,1.11,-0.01
2024,June,Porvorim,Beverages,1.91,1.91,0
2024,June,Porvorim,Fruits,1.9,1.77,-0.13
2024,June,Porvorim,Groceries,10.39,11.91,1.52
2024,June,Porvorim,Milk Products,2.94,2.73,-0.21
2024,June,Porvorim,Ready to eat,1.86,1.87,0.01
2024,June,Porvorim,Spices,5.88,5.89,0.01
2024,June,Porvorim,Vegetables,2.75,2.79,0.04
2024,July,Panaji,Bakery,1.09,1.12,0.03
2024,July,Panaji,Beverages,1.84,1.93,0.09
2024,July,Panaji,Fruits,1.81,1.9,0.09
2024,July,Panaji,Groceries,11.39,10.74,-0.65
2024,July,Panaji,Milk Products,2.88,2.94,0.06
2024,July,Panaji,Ready to eat,1.95,1.76,-0.19
2024,July,Panaji,Spices,5.96,5.62,-0.34
2024,July,Panaji,Vegetables,2.63,2.89,0.26
2024,July,Khorlim,Bakery,1.18,1.13,-0.05
