Outlet,Year,Month,Item Name,Selling Price,Cost Price,Selling Qty
KTC,2023,September,Veg Curry,95,32.3,459
KTC,2023,September,Dal Fry,125,41.25,364
KTC,2023,September,Sambar,110,33.0,143
KTC,2023,September,Rasam,55,17.6,446
KTC,2023,September,Curd,100,32.0,406
KTC,2023,September,Buttermilk,60,19.2,406
KTC,2023,September,Lassi,105,32.55,37
KTC,2023,September,Fresh Juice,40,13.6,383
KTC,2023,September,Mango Lassi,140,44.8,340
KTC,2023,September,Sweet Lassi,150,48.0,239
KTC,2023,September,Jeera Rice,120,37.2,39
KTC,2023,September,Boiled Rice,45,14.85,370
KTC,2023,September,Steamed Veg,75,24.0,462
KTC,2023,September,Veg Salad,45,14.4,36
KTC,2023,September,Papad,110,33.0,145
KTC,2023,September,Pickle,40,13.6,94
KTC,2023,September,Chutney,75,23.25,209
KTC,2023,September,Sambar Vada,140,46.2,421
KTC,2023,September,Coconut Chutney,100,30.0,60
KTC,2023,September,Mint Chutney,50,16.0,236
KTC,2023,September,Tomato Chutney,95,32.3,196
KTC,2023,September,Ginger Tea,135,41.85,289
KTC,2023,September,Masala Tea,105,34.65,320
KTC,2023,September,Lemon Tea,75,24.75,469
KTC,2023,September,Soup,100,32.0,421
KTC,2023,September,Tomato Soup,90,27.0,175
KTC,2023,September,Veg Soup,95,30.4,273
KTC,2023,September,Sweet Pongal,70,22.4,312
KTC,2023,September,Dry Fruit Halwa,50,15.0,190
KTC,2023,September,Gulab Jamun,65,21.45,143
KTC,2023,September,Kesari,95,28.5,198
KTC,2023,September,Payasam,40,13.6,412
KTC,2023,October,Idli,80,25.6,338
KTC,2023,October,Vada,145,43.5,239
KTC,2023,October,Dosa,150,48.0,232
KTC,2023,October,Masala Dosa,75,25.5,25
KTC,2023,October,Onion Dosa,70,23.1,184
KTC,2023,October,Set Dosa,60,19.2,146
KTC,2023,October,Rava Dosa,90,28.8,183
KTC,2023,October,Paneer Dosa,65,20.15,473
KTC,2023,October,Ghee Roast,110,34.1,164
KTC,2023,October,Uttapam,125,42.5,261
KTC,2023,October,Onion Uttapam,40,13.2,256
KTC,2023,October,Tomato Uttapam,45,14.85,391
KTC,2023,October,Pongal,55,18.15,491
KTC,2023,October,Upma,80,24.0,316
KTC,2023,October,Poori Bhaji,115,36.8,479
KTC,2023,October,Kesari Bath,120,37.2,289
KTC,2023,October,Mini Tiffin,130,42.9,302
KTC,2023,October,Ghee Idli,65,20.15,491
KTC,2023,October,Ragi Dosa,45,14.85,402
KTC,2023,October,Neer Dosa,135,41.85,281
KTC,2023,October,Appam,140,46.2,396
KTC,2023,October,Idiappam,125,41.25,350
KTC,2023,October,Steamed Rice,85,28.05,101
KTC,2023,October,Lemon Rice,65,20.8,478
KTC,2023,October,Tomato Rice,115,37.95,327
KTC,2023,October,Curd Rice,50,17.0,259
KTC,2023,October,Sambar Rice,140,46.2,151
KTC,2023,October,Bisibele Bath,140,44.8,476
KTC,2023,October,Veg Pulao,115,35.65,28
KTC,2023,October,Veg Kurma,150,45.0,209
KTC,2023,October,Chapati Kurma,75,23.25,195
KTC,2023,October,Parotta,120,36.0,475
KTC,2023,October,Kothu Parotta,95,30.4,381
KTC,2023,October,Chole Batura,55,17.6,233
KTC,2023,October,Bhature,115,36.8,489
KTC,2023,October,Pesarattu,50,16.5,66
KTC,2023,October,Rava Idli,140,47.6,193
KTC,2023,October,Medu Vada,65,19.5,70
KTC,2023,October,Kharabath,110,35.2,219
KTC,2023,October,Kichdi,115,37.95,365
KTC,2023,October,Sagu Dosa,65,21.45,141
KTC,2023,October,Benne Dosa,40,12.4,218
KTC,2023,October,Veg Biryani,45,14.85,425
KTC,2023,October,Tamarind Rice,55,16.5,89
KTC,2023,October,Palak Dosa,50,15.5,240
KTC,2023,October,Coconut Rice,95,31.35,473
KTC,2023,October,Bun Dosa,100,31.0,449
KTC,2023,October,Dahi Vada,145,46.4,363
KTC,2023,October,Veg Sandwich,135,41.85,265
KTC,2023,October,Tea,55,18.15,215
KTC,2023,October,Coffee,95,31.35,79
KTC,2023,October,Filter Coffee,130,40.3,183
KTC,2023,October,Butter Dosa,85,28.05,331
KTC,2023,October,Plain Dosa,80,24.8,379
KTC,2023,October,Cheese Dosa,85,25.5,394
KTC,2023,October,Garlic Dosa,90,27.0,349
KTC,2023,October,Mysore Masala,50,15.5,328
KTC,2023,October,Ghee Mysore Dosa,85,28.05,381
KTC,2023,October,Podi Idli,50,15.0,262
KTC,2023,October,Mini Idli,50,15.5,120
KTC,2023,October,Idli Vada Combo,130,41.6,318
KTC,2023,October,Dosa Vada Combo,50,17.0,482
KTC,2023,October,Upma Pesarattu Combo,140,47.6,189
KTC,2023,October,South Indian Meals,55,18.15,311
KTC,2023,October,Veg Meals,90,27.0,349
KTC,2023,October,Thali,130,41.6,301
KTC,2023,October,Chapati,75,23.25,246
KTC,2023,October,Phulka,130,42.9,125
KTC,2023,October,Veg Curry,95,30.4,268
KTC,2023,October,Dal Fry,125,40.0,403
KTC,2023,October,Sambar,110,35.2,199
KTC,2023,October,Rasam,55,18.7,462
KTC,2023,October,Curd,100,31.0,42
KTC,2023,October,Buttermilk,60,19.8,343
KTC,2023,October,Lassi,105,34.65,54
KTC,2023,October,Fresh Juice,40,12.4,216
KTC,2023,October,Mango Lassi,140,44.8,241
KTC,2023,October,Sweet Lassi,150,51.0,102
KTC,2023,October,Jeera Rice,120,38.4,27
KTC,2023,October,Boiled Rice,45,14.4,443
KTC,2023,October,Steamed Veg,75,24.0,440
KTC,2023,October,Veg Salad,45,14.4,307
KTC,2023,October,Papad,110,34.1,153
KTC,2023,October,Pickle,40,13.6,81
KTC,2023,October,Chutney,75,24.0,197
KTC,2023,October,Sambar Vada,140,43.4,413
KTC,2023,October,Coconut Chutney,100,32.0,248
KTC,2023,October,Mint Chutney,50,16.0,273
KTC,2023,October,Tomato Chutney,95,30.4,287
KTC,2023,October,Ginger Tea,135,40.5,57
KTC,2023,October,Masala Tea,105,32.55,107
KTC,2023,October,Lemon Tea,75,24.0,139
KTC,2023,October,Soup,100,33.0,305
KTC,2023,October,Tomato Soup,90,27.0,491
KTC,2023,October,Veg Soup,95,28.5,84
KTC,2023,October,Sweet Pongal,70,21.7,357
KTC,2023,October,Dry Fruit Halwa,50,15.5,93
KTC,2023,October,Gulab Jamun,65,20.8,457
KTC,2023,October,Kesari,95,30.4,48
KTC,2023,October,Payasam,40,12.8,103
KTC,2023,November,Idli,80,24.8,478
KTC,2023,November,Vada,145,47.85,65
KTC,2023,November,Dosa,150,48.0,415
KTC,2023,November,Masala Dosa,75,25.5,139
KTC,2023,November,Onion Dosa,70,23.1,205
KTC,2023,November,Set Dosa,60,18.6,389
KTC,2023,November,Rava Dosa,90,28.8,149
KTC,2023,November,Paneer Dosa,65,20.8,499
KTC,2023,November,Ghee Roast,110,36.3,476
KTC,2023,November,Uttapam,125,41.25,358
KTC,2023,November,Onion Uttapam,40,12.0,412
KTC,2023,November,Tomato Uttapam,45,14.4,268
KTC,2023,November,Pongal,55,16.5,30
KTC,2023,November,Upma,80,26.4,121
KTC,2023,November,Poori Bhaji,115,37.95,427
KTC,2023,November,Kesari Bath,120,37.2,262
KTC,2023,November,Mini Tiffin,130,44.2,298
KTC,2023,November,Ghee Idli,65,20.8,318
KTC,2023,November,Ragi Dosa,45,13.5,131
KTC,2023,November,Neer Dosa,135,43.2,359
KTC,2023,November,Appam,140,44.8,426
KTC,2023,November,Idiappam,125,41.25,226
KTC,2023,November,Steamed Rice,85,28.05,256
KTC,2023,November,Lemon Rice,65,19.5,141
KTC,2023,November,Tomato Rice,115,37.95,497
KTC,2023,November,Curd Rice,50,15.5,49
KTC,2023,November,Sambar Rice,140,42.0,410
KTC,2023,November,Bisibele Bath,140,46.2,252
KTC,2023,November,Veg Pulao,115,36.8,71
KTC,2023,November,Veg Kurma,150,48.0,417
KTC,2023,November,Chapati Kurma,75,23.25,50
KTC,2023,November,Parotta,120,39.6,266
KTC,2023,November,Kothu Parotta,95,28.5,59
KTC,2023,November,Chole Batura,55,17.6,88
KTC,2023,November,Bhature,115,37.95,96
KTC,2023,November,Pesarattu,50,16.0,472
KTC,2023,November,Rava Idli,140,43.4,341
KTC,2023,November,Medu Vada,65,20.8,356
KTC,2023,November,Kharabath,110,33.0,26
KTC,2023,November,Kichdi,115,37.95,86
KTC,2023,November,Sagu Dosa,65,19.5,252
KTC,2023,November,Benne Dosa,40,13.2,166
KTC,2023,November,Veg Biryani,45,14.85,130
KTC,2023,November,Tamarind Rice,55,16.5,111
KTC,2023,November,Palak Dosa,50,16.5,99
KTC,2023,November,Coconut Rice,95,28.5,360
KTC,2023,November,Bun Dosa,100,30.0,285
KTC,2023,November,Dahi Vada,145,46.4,324
KTC,2023,November,Veg Sandwich,135,44.55,26
KTC,2023,November,Tea,55,17.05,126
KTC,2023,November,Coffee,95,29.45,174
KTC,2023,November,Filter Coffee,130,40.3,26
KTC,2023,November,Butter Dosa,85,26.35,409
KTC,2023,November,Plain Dosa,80,27.2,135
KTC,2023,November,Cheese Dosa,85,25.5,187
KTC,2023,November,Garlic Dosa,90,27.9,462
KTC,2023,November,Mysore Masala,50,16.5,301
KTC,2023,November,Ghee Mysore Dosa,85,25.5,437
KTC,2023,November,Podi Idli,50,16.0,355
KTC,2023,November,Mini Idli,50,16.5,478
KTC,2023,November,Idli Vada Combo,130,44.2,366
KTC,2023,November,Dosa Vada Combo,50,16.0,466
KTC,2023,November,Upma Pesarattu Combo,140,46.2,340
KTC,2023,November,South Indian Meals,55,17.05,279
KTC,2023,November,Veg Meals,90,29.7,381
KTC,2023,November,Thali,130,40.3,303
KTC,2023,November,Chapati,75,23.25,343
KTC,2023,November,Phulka,130,39.0,398
KTC,2023,November,Veg Curry,95,31.35,461
KTC,2023,November,Dal Fry,125,37.5,278
KTC,2023,November,Sambar,110,36.3,44
KTC,2023,November,Rasam,55,16.5,127
KTC,2023,November,Curd,100,32.0,275
KTC,2023,November,Buttermilk,60,19.2,277
KTC,2023,November,Lassi,105,31.5,27
KTC,2023,November,Fresh Juice,40,12.8,159
KTC,2023,November,Mango Lassi,140,42.0,167
KTC,2023,November,Sweet Lassi,150,48.0,188
KTC,2023,November,Jeera Rice,120,37.2,37
KTC,2023,November,Boiled Rice,45,14.4,150
KTC,2023,November,Steamed Veg,75,24.75,464
KTC,2023,November,Veg Salad,45,14.85,414
KTC,2023,November,Papad,110,36.3,418
KTC,2023,November,Pickle,40,12.0,356
KTC,2023,November,Chutney,75,22.5,288
KTC,2023,November,Sambar Vada,140,46.2,348
KTC,2023,November,Coconut Chutney,100,32.0,97
KTC,2023,November,Mint Chutney,50,16.5,347
KTC,2023,November,Tomato Chutney,95,31.35,438
KTC,2023,November,Ginger Tea,135,43.2,245
KTC,2023,November,Masala Tea,105,33.6,264
KTC,2023,November,Lemon Tea,75,24.75,490
KTC,2023,November,Soup,100,33.0,451
KTC,2023,November,Tomato Soup,90,30.6,326
KTC,2023,November,Veg Soup,95,28.5,471
KTC,2023,November,Sweet Pongal,70,23.1,133
KTC,2023,November,Dry Fruit Halwa,50,16.5,172
KTC,2023,November,Gulab Jamun,65,21.45,62
KTC,2023,November,Kesari,95,31.35,88
KTC,2023,November,Payasam,40,13.6,396
KTC,2023,December,Idli,80,24.8,231
KTC,2023,December,Vada,145,47.85,136
KTC,2023,December,Dosa,150,46.5,496
KTC,2023,December,Masala Dosa,75,22.5,317
KTC,2023,December,Onion Dosa,70,21.7,329
KTC,2023,December,Set Dosa,60,18.6,398
KTC,2023,December,Rava Dosa,90,27.9,102
KTC,2023,December,Paneer Dosa,65,21.45,261
KTC,2023,December,Ghee Roast,110,37.4,281
KTC,2023,December,Uttapam,125,40.0,158
KTC,2023,December,Onion Uttapam,40,12.8,293
KTC,2023,December,Tomato Uttapam,45,14.4,458
KTC,2023,December,Pongal,55,17.6,206
KTC,2023,December,Upma,80,27.2,167
KTC,2023,December,Poori Bhaji,115,34.5,129
KTC,2023,December,Kesari Bath,120,39.6,315
KTC,2023,December,Mini Tiffin,130,41.6,250
KTC,2023,December,Ghee Idli,65,20.8,357
KTC,2023,December,Ragi Dosa,45,15.3,334
KTC,2023,December,Neer Dosa,135,41.85,282
KTC,2023,December,Appam,140,47.6,415
KTC,2023,December,Idiappam,125,38.75,32
KTC,2023,December,Steamed Rice,85,28.9,235
KTC,2023,December,Lemon Rice,65,20.15,422
KTC,2023,December,Tomato Rice,115,35.65,152
KTC,2023,December,Curd Rice,50,15.0,331
KTC,2023,December,Sambar Rice,140,44.8,73
KTC,2023,December,Bisibele Bath,140,43.4,132
KTC,2023,December,Veg Pulao,115,36.8,141
KTC,2023,December,Veg Kurma,150,46.5,154
KTC,2023,December,Chapati Kurma,75,24.0,347
KTC,2023,December,Parotta,120,39.6,61
KTC,2023,December,Kothu Parotta,95,31.35,349
KTC,2023,December,Chole Batura,55,18.7,486
KTC,2023,December,Bhature,115,35.65,171
KTC,2023,December,Pesarattu,50,17.0,344
KTC,2023,December,Rava Idli,140,43.4,260
KTC,2023,December,Medu Vada,65,20.15,93
KTC,2023,December,Kharabath,110,34.1,406
KTC,2023,December,Kichdi,115,37.95,169
KTC,2023,December,Sagu Dosa,65,21.45,481
KTC,2023,December,Benne Dosa,40,12.4,282
KTC,2023,December,Veg Biryani,45,14.85,348
KTC,2023,December,Tamarind Rice,55,18.7,352
KTC,2023,December,Palak Dosa,50,16.0,27
KTC,2023,December,Coconut Rice,95,29.45,457
KTC,2023,December,Bun Dosa,100,34.0,250
KTC,2023,December,Dahi Vada,145,47.85,243
KTC,2023,December,Veg Sandwich,135,45.9,29
KTC,2023,December,Tea,55,17.6,289
KTC,2023,December,Coffee,95,30.4,396
KTC,2023,December,Filter Coffee,130,40.3,415
KTC,2023,December,Butter Dosa,85,28.05,107
KTC,2023,December,Plain Dosa,80,27.2,414
KTC,2023,December,Cheese Dosa,85,28.05,446
KTC,2023,December,Garlic Dosa,90,29.7,421
KTC,2023,December,Mysore Masala,50,17.0,179
KTC,2023,December,Ghee Mysore Dosa,85,26.35,109
KTC,2023,December,Podi Idli,50,16.5,186
KTC,2023,December,Mini Idli,50,16.0,399
KTC,2023,December,Idli Vada Combo,130,42.9,498
KTC,2023,December,Dosa Vada Combo,50,16.0,434
KTC,2023,December,Upma Pesarattu Combo,140,42.0,32
KTC,2023,December,South Indian Meals,55,17.6,313
KTC,2023,December,Veg Meals,90,28.8,105
KTC,2023,December,Thali,130,40.3,350
KTC,2023,December,Chapati,75,24.0,152
KTC,2023,December,Phulka,130,42.9,40
KTC,2023,December,Veg Curry,95,30.4,443
KTC,2023,December,Dal Fry,125,40.0,321
KTC,2023,December,Sambar,110,34.1,387
KTC,2023,December,Rasam,55,17.6,281
KTC,2023,December,Curd,100,32.0,387
KTC,2023,December,Buttermilk,60,19.2,469
KTC,2023,December,Lassi,105,34.65,334
KTC,2023,December,Fresh Juice,40,12.0,181
KTC,2023,December,Mango Lassi,140,42.0,320
KTC,2023,December,Sweet Lassi,150,49.5,392
KTC,2023,December,Jeera Rice,120,38.4,45
KTC,2023,December,Boiled Rice,45,15.3,24
KTC,2023,December,Steamed Veg,75,24.0,461
KTC,2023,December,Veg Salad,45,13.95,109
KTC,2023,December,Papad,110,37.4,413
KTC,2023,December,Pickle,40,12.0,113
KTC,2023,December,Chutney,75,24.0,118
KTC,2023,December,Sambar Vada,140,44.8,120
KTC,2023,December,Coconut Chutney,100,32.0,381
KTC,2023,December,Mint Chutney,50,16.0,251
KTC,2023,December,Tomato Chutney,95,30.4,332
KTC,2023,December,Ginger Tea,135,43.2,98
KTC,2023,December,Masala Tea,105,33.6,51
KTC,2023,December,Lemon Tea,75,24.75,466
KTC,2023,December,Soup,100,33.0,170
KTC,2023,December,Tomato Soup,90,29.7,387
KTC,2023,December,Veg Soup,95,29.45,342
KTC,2023,December,Sweet Pongal,70,21.7,241
KTC,2023,December,Dry Fruit Halwa,50,16.0,95
KTC,2023,December,Gulab Jamun,65,21.45,186
KTC,2023,December,Kesari,95,32.3,361
KTC,2023,December,Payasam,40,13.2,472
KTC,2024,January,Idli,80,24.8,450
KTC,2024,January,Vada,145,47.85,314
KTC,2024,January,Dosa,150,49.5,314
KTC,2024,January,Masala Dosa,75,22.5,491
KTC,2024,January,Onion Dosa,70,22.4,97
KTC,2024,January,Set Dosa,60,19.2,52
KTC,2024,January,Rava Dosa,90,29.7,412
KTC,2024,January,Paneer Dosa,65,19.5,285
KTC,2024,January,Ghee Roast,110,33.0,493
KTC,2024,January,Uttapam,125,40.0,351
KTC,2024,January,Onion Uttapam,40,13.2,31
KTC,2024,January,Tomato Uttapam,45,14.85,378
KTC,2024,January,Pongal,55,17.6,201
KTC,2024,January,Upma,80,24.8,434
KTC,2024,January,Poori Bhaji,115,37.95,437
KTC,2024,January,Kesari Bath,120,38.4,219
KTC,2024,January,Mini Tiffin,130,42.9,487
KTC,2024,January,Ghee Idli,65,22.1,175
KTC,2024,January,Ragi Dosa,45,14.85,150
KTC,2024,January,Neer Dosa,135,41.85,85
KTC,2024,January,Appam,140,44.8,118
KTC,2024,January,Idiappam,125,37.5,367
KTC,2024,January,Steamed Rice,85,25.5,485
KTC,2024,January,Lemon Rice,65,21.45,152
KTC,2024,January,Tomato Rice,115,35.65,345
KTC,2024,January,Curd Rice,50,15.5,418
KTC,2024,January,Sambar Rice,140,44.8,489
KTC,2024,January,Bisibele Bath,140,43.4,456
KTC,2024,January,Veg Pulao,115,36.8,362
KTC,2024,January,Veg Kurma,150,45.0,262
KTC,2024,January,Chapati Kurma,75,25.5,149
KTC,2024,January,Parotta,120,37.2,51
KTC,2024,January,Kothu Parotta,95,31.35,450
KTC,2024,January,Chole Batura,55,17.6,380
KTC,2024,January,Bhature,115,37.95,431
KTC,2024,January,Pesarattu,50,17.0,98
KTC,2024,January,Rava Idli,140,43.4,356
KTC,2024,January,Medu Vada,65,21.45,111
KTC,2024,January,Kharabath,110,35.2,322
KTC,2024,January,Kichdi,115,36.8,391
KTC,2024,January,Sagu Dosa,65,20.8,259
KTC,2024,January,Benne Dosa,40,13.2,442
KTC,2024,January,Veg Biryani,45,15.3,133
KTC,2024,January,Tamarind Rice,55,17.6,446
KTC,2024,January,Palak Dosa,50,16.0,212
KTC,2024,January,Coconut Rice,95,31.35,418
KTC,2024,January,Bun Dosa,100,30.0,267
KTC,2024,January,Dahi Vada,145,44.95,80
KTC,2024,January,Veg Sandwich,135,40.5,140
KTC,2024,January,Tea,55,17.05,333
KTC,2024,January,Coffee,95,29.45,214
KTC,2024,January,Filter Coffee,130,39.0,384
KTC,2024,January,Butter Dosa,85,28.9,300
KTC,2024,January,Plain Dosa,80,25.6,132
KTC,2024,January,Cheese Dosa,85,26.35,461
KTC,2024,January,Garlic Dosa,90,29.7,241
KTC,2024,January,Mysore Masala,50,15.0,168
KTC,2024,January,Ghee Mysore Dosa,85,26.35,260
KTC,2024,January,Podi Idli,50,16.0,406
KTC,2024,January,Mini Idli,50,16.0,486
KTC,2024,January,Idli Vada Combo,130,40.3,441
KTC,2024,January,Dosa Vada Combo,50,15.0,177
KTC,2024,January,Upma Pesarattu Combo,140,43.4,482
KTC,2024,January,South Indian Meals,55,18.15,192
KTC,2024,January,Veg Meals,90,27.0,352
KTC,2024,January,Thali,130,44.2,495
KTC,2024,January,Chapati,75,24.0,105
KTC,2024,January,Phulka,130,39.0,69
KTC,2024,January,Veg Curry,95,31.35,384
KTC,2024,January,Dal Fry,125,40.0,109
KTC,2024,January,Sambar,110,36.3,298
KTC,2024,January,Rasam,55,17.05,247
KTC,2024,January,Curd,100,33.0,196
KTC,2024,January,Buttermilk,60,18.0,483
KTC,2024,January,Lassi,105,32.55,67
KTC,2024,January,Fresh Juice,40,13.2,85
KTC,2024,January,Mango Lassi,140,43.4,136
KTC,2024,January,Sweet Lassi,150,48.0,316
KTC,2024,January,Jeera Rice,120,36.0,73
KTC,2024,January,Boiled Rice,45,14.85,35
KTC,2024,January,Steamed Veg,75,24.0,132
KTC,2024,January,Veg Salad,45,13.5,158
KTC,2024,January,Papad,110,33.0,360
KTC,2024,January,Pickle,40,12.4,24
KTC,2024,January,Chutney,75,25.5,106
KTC,2024,January,Sambar Vada,140,44.8,197
KTC,2024,January,Coconut Chutney,100,32.0,476
KTC,2024,January,Mint Chutney,50,17.0,290
KTC,2024,January,Tomato Chutney,95,30.4,158
KTC,2024,January,Ginger Tea,135,45.9,352
KTC,2024,January,Masala Tea,105,31.5,377
KTC,2024,January,Lemon Tea,75,25.5,334
KTC,2024,January,Soup,100,33.0,78
KTC,2024,January,Tomato Soup,90,28.8,294
KTC,2024,January,Veg Soup,95,29.45,120
KTC,2024,January,Sweet Pongal,70,22.4,489
KTC,2024,January,Dry Fruit Halwa,50,15.5,185
KTC,2024,January,Gulab Jamun,65,21.45,23
KTC,2024,January,Kesari,95,30.4,370
KTC,2024,January,Payasam,40,13.2,253
KTC,2024,February,Idli,80,24.8,422
KTC,2024,February,Vada,145,43.5,279
KTC,2024,February,Dosa,150,48.0,223
KTC,2024,February,Masala Dosa,75,23.25,364
KTC,2024,February,Onion Dosa,70,23.8,162
KTC,2024,February,Set Dosa,60,18.0,475
KTC,2024,February,Rava Dosa,90,29.7,355
KTC,2024,February,Paneer Dosa,65,20.15,183
KTC,2024,February,Ghee Roast,110,36.3,133
KTC,2024,February,Uttapam,125,41.25,495
KTC,2024,February,Onion Uttapam,40,13.2,448
KTC,2024,February,Tomato Uttapam,45,14.4,408
KTC,2024,February,Pongal,55,16.5,134
KTC,2024,February,Upma,80,25.6,187
KTC,2024,February,Poori Bhaji,115,35.65,297
KTC,2024,February,Kesari Bath,120,37.2,500
KTC,2024,February,Mini Tiffin,130,44.2,254
KTC,2024,February,Ghee Idli,65,20.8,441
KTC,2024,February,Ragi Dosa,45,14.85,472
KTC,2024,February,Neer Dosa,135,44.55,214
KTC,2024,February,Appam,140,46.2,32
KTC,2024,February,Idiappam,125,41.25,35
KTC,2024,February,Steamed Rice,85,26.35,36
KTC,2024,February,Lemon Rice,65,19.5,80
KTC,2024,February,Tomato Rice,115,34.5,352
KTC,2024,February,Curd Rice,50,16.5,52
KTC,2024,February,Sambar Rice,140,44.8,95
KTC,2024,February,Bisibele Bath,140,46.2,173
KTC,2024,February,Veg Pulao,115,37.95,437
KTC,2024,February,Veg Kurma,150,46.5,355
KTC,2024,February,Chapati Kurma,75,25.5,254
KTC,2024,February,Parotta,120,39.6,222
KTC,2024,February,Kothu Parotta,95,31.35,220
KTC,2024,February,Chole Batura,55,18.15,390
KTC,2024,February,Bhature,115,37.95,254
KTC,2024,February,Pesarattu,50,15.5,334
KTC,2024,February,Rava Idli,140,43.4,270
KTC,2024,February,Medu Vada,65,19.5,235
KTC,2024,February,Kharabath,110,34.1,41
KTC,2024,February,Kichdi,115,37.95,168
KTC,2024,February,Sagu Dosa,65,20.15,419
KTC,2024,February,Benne Dosa,40,12.0,429
KTC,2024,February,Veg Biryani,45,13.95,40
KTC,2024,February,Tamarind Rice,55,18.15,117
KTC,2024,February,Palak Dosa,50,15.0,348
KTC,2024,February,Coconut Rice,95,30.4,458
KTC,2024,February,Bun Dosa,100,33.0,425
KTC,2024,February,Dahi Vada,145,43.5,109
KTC,2024,February,Veg Sandwich,135,44.55,396
KTC,2024,February,Tea,55,18.7,398
KTC,2024,February,Coffee,95,32.3,139
KTC,2024,February,Filter Coffee,130,39.0,242
KTC,2024,February,Butter Dosa,85,28.05,195
KTC,2024,February,Plain Dosa,80,27.2,181
KTC,2024,February,Cheese Dosa,85,27.2,410
KTC,2024,February,Garlic Dosa,90,27.9,149
KTC,2024,February,Mysore Masala,50,15.5,144
KTC,2024,February,Ghee Mysore Dosa,85,28.05,283
KTC,2024,February,Podi Idli,50,16.0,124
KTC,2024,February,Mini Idli,50,15.5,57
KTC,2024,February,Idli Vada Combo,130,42.9,177
KTC,2024,February,Dosa Vada Combo,50,17.0,168
KTC,2024,February,Upma Pesarattu Combo,140,44.8,127
KTC,2024,February,South Indian Meals,55,17.6,292
KTC,2024,February,Veg Meals,90,29.7,74
KTC,2024,February,Thali,130,41.6,320
KTC,2024,February,Chapati,75,24.75,38
KTC,2024,February,Phulka,130,41.6,66
KTC,2024,February,Veg Curry,95,31.35,393
KTC,2024,February,Dal Fry,125,40.0,246
KTC,2024,February,Sambar,110,34.1,413
KTC,2024,February,Rasam,55,17.6,155
KTC,2024,February,Curd,100,31.0,351
KTC,2024,February,Buttermilk,60,18.6,283
KTC,2024,February,Lassi,105,33.6,213
KTC,2024,February,Fresh Juice,40,12.8,394
KTC,2024,February,Mango Lassi,140,46.2,235
KTC,2024,February,Sweet Lassi,150,49.5,442
KTC,2024,February,Jeera Rice,120,38.4,173
KTC,2024,February,Boiled Rice,45,13.5,420
KTC,2024,February,Steamed Veg,75,25.5,176
KTC,2024,February,Veg Salad,45,13.5,350
KTC,2024,February,Papad,110,35.2,24
KTC,2024,February,Pickle,40,12.0,53
KTC,2024,February,Chutney,75,23.25,379
KTC,2024,February,Sambar Vada,140,46.2,417
KTC,2024,February,Coconut Chutney,100,34.0,273
KTC,2024,February,Mint Chutney,50,16.5,108
KTC,2024,February,Tomato Chutney,95,29.45,367
KTC,2024,February,Ginger Tea,135,41.85,393
KTC,2024,February,Masala Tea,105,33.6,281
KTC,2024,February,Lemon Tea,75,24.75,365
KTC,2024,February,Soup,100,32.0,290
KTC,2024,February,Tomato Soup,90,27.0,195
KTC,2024,February,Veg Soup,95,31.35,246
KTC,2024,February,Sweet Pongal,70,23.1,419
KTC,2024,February,Dry Fruit Halwa,50,16.5,92
KTC,2024,February,Gulab Jamun,65,20.8,279
KTC,2024,February,Kesari,95,31.35,220
KTC,2024,February,Payasam,40,12.0,422
KTC,2024,March,Idli,80,25.6,84
KTC,2024,March,Vada,145,46.4,220
KTC,2024,March,Dosa,150,48.0,390
KTC,2024,March,Masala Dosa,75,24.75,66
KTC,2024,March,Onion Dosa,70,23.1,357
KTC,2024,March,Set Dosa,60,18.0,349
KTC,2024,March,Rava Dosa,90,27.9,453
KTC,2024,March,Paneer Dosa,65,21.45,413
KTC,2024,March,Ghee Roast,110,35.2,498
KTC,2024,March,Uttapam,125,41.25,163
KTC,2024,March,Onion Uttapam,40,13.6,429
KTC,2024,March,Tomato Uttapam,45,14.4,192
KTC,2024,March,Pongal,55,17.05,115
KTC,2024,March,Upma,80,27.2,387
KTC,2024,March,Poori Bhaji,115,36.8,237
KTC,2024,March,Kesari Bath,120,39.6,251
KTC,2024,March,Mini Tiffin,130,40.3,429
KTC,2024,March,Ghee Idli,65,21.45,486
KTC,2024,March,Ragi Dosa,45,14.85,90
KTC,2024,March,Neer Dosa,135,41.85,284
KTC,2024,March,Appam,140,43.4,169
KTC,2024,March,Idiappam,125,41.25,265
KTC,2024,March,Steamed Rice,85,25.5,483
KTC,2024,March,Lemon Rice,65,20.15,415
KTC,2024,March,Tomato Rice,115,34.5,353
KTC,2024,March,Curd Rice,50,16.0,274
KTC,2024,March,Sambar Rice,140,46.2,466
KTC,2024,March,Bisibele Bath,140,43.4,318
KTC,2024,March,Veg Pulao,115,36.8,204
KTC,2024,March,Veg Kurma,150,45.0,281
KTC,2024,March,Chapati Kurma,75,24.75,371
KTC,2024,March,Parotta,120,38.4,344
KTC,2024,March,Kothu Parotta,95,29.45,79
KTC,2024,March,Chole Batura,55,17.6,235
KTC,2024,March,Bhature,115,36.8,245
KTC,2024,March,Pesarattu,50,15.0,316
KTC,2024,March,Rava Idli,140,44.8,341
KTC,2024,March,Medu Vada,65,20.8,379
KTC,2024,March,Kharabath,110,34.1,59
KTC,2024,March,Kichdi,115,37.95,449
KTC,2024,March,Sagu Dosa,65,21.45,258
