Date,Location,Total Sales,Swiggy,Zomato,Card Sales,UPI,Dineout,Zomato Pro,Expenses,Expected Cash Sales,Actual Cash Sales,Year,Month
07-02-2024 00:00,KTC,132551,28018,34596,19919,5407,3783,4440,9477,26911,27096,2024,February
07-02-2024 00:00,Khorlim,143181,28613,34641,5393,19075,1466,4196,8646,41151,41688,2024,February
07-02-2024 00:00,Margao,165148,29256,38996,6032,9892,3697,2426,9260,65589,65841,2024,February
07-02-2024 00:00,Panaji,183839,34259,30324,17348,11406,4688,1348,9034,75432,76139,2024,February
07-02-2024 00:00,Porvorim,185817,32726,39288,16641,15970,4601,1426,8919,66246,65435,2024,February
07-02-2024 00:00,Siolim,161892,32926,37563,6633,9723,3855,1581,5440,64171,65078,2024,February
08-02-2024 00:00,Baga,137506,26362,37687,17689,5285,3563,4855,8602,33463,32686,2024,February
08-02-2024 00:00,KTC,109002,30689,33643,18655,6177,3797,2537,9861,3643,2772,2024,February
08-02-2024 00:00,Khorlim,121397,28688,38256,14008,5957,1267,1130,6325,25766,25203,2024,February
08-02-2024 00:00,Margao,121496,26998,38213,19712,15993,4557,2597,5151,8275,8747,2024,February
08-02-2024 00:00,Panaji,136138,30512,32751,13188,19244,4033,2098,7776,26536,26187,2024,February
08-02-2024 00:00,Porvorim,124641,28587,31719,12327,8617,1572,3954,9928,27937,27591,2024,February
08-02-2024 00:00,Siolim,129309,33597,36524,12743,13081,1321,1752,6834,23457,22964,2024,February
09-02-2024 00:00,Baga,136142,26789,39615,12873,17432,2147,2294,7535,27457,27067,2024,February
09-02-2024 00:00,KTC,151178,32867,37873,8476,8082,1120,2843,5723,54194,55166,2024,February
09-02-2024 00:00,Khorlim,150694,25110,34657,17778,12461,4331,1410,6577,48370,48333,2024,February
09-02-2024 00:00,Margao,114878,32433,38705,5519,15233,2239,2782,9751,8216,8457,2024,February
09-02-2024 00:00,Panaji,167484,32727,30602,18387,11044,2675,2251,5739,64059,64315,2024,February
09-02-2024 00:00,Porvorim,161541,26018,31929,18333,12500,3706,1972,6771,60312,59533,2024,February
09-02-2024 00:00,Siolim,138981,34676,35364,12613,5588,1732,1029,5213,42766,42644,2024,February
10-02-2024 00:00,Baga,103613,25259,35730,13210,6107,3231,3695,5483,10898,11293,2024,February
10-02-2024 00:00,KTC,164056,31399,35729,18581,16111,3571,3763,9336,45566,46426,2024,February
10-02-2024 00:00,Khorlim,106319,27036,37327,10644,13088,1077,4684,5863,6600,6185,2024,February
10-02-2024 00:00,Margao,195098,31920,38179,5709,9207,1328,1529,7094,100132,101069,2024,February
10-02-2024 00:00,Panaji,198094,34572,37547,10282,7803,1552,3962,6195,96181,95861,2024,February
10-02-2024 00:00,Porvorim,127511,30753,32520,14355,16562,4944,3477,6410,18490,18547,2024,February
10-02-2024 00:00,Siolim,142006,29013,35718,10788,19194,3788,4853,9564,29088,29356,2024,February
11-02-2024 00:00,Baga,120373,33234,34628,12968,7383,2302,3037,5597,21224,21291,2024,February
11-02-2024 00:00,KTC,160401,28614,37677,6601,11344,2952,3609,9045,60559,60663,2024,February
11-02-2024 00:00,Khorlim,187040,33320,39196,6351,6228,1350,4791,9210,86594,86299,2024,February
11-02-2024 00:00,Margao,120068,27677,35602,6937,8274,4394,4924,7755,24505,24325,2024,February
11-02-2024 00:00,Panaji,161578,32661,35974,19623,15608,1553,2510,6170,47479,46799,2024,February
11-02-2024 00:00,Porvorim,110435,27863,37850,13646,14829,2071,4142,8688,1346,433,2024,February
11-02-2024 00:00,Siolim,152513,29151,38402,7027,11932,2293,3751,5920,54037,53907,2024,February
12-02-2024 00:00,Baga,154723,30253,30491,15190,15299,2342,2811,9582,48755,48865,2024,February
12-02-2024 00:00,KTC,146812,33020,36350,10587,11738,4453,2547,6371,41746,41835,2024,February
12-02-2024 00:00,Khorlim,192480,33368,31391,8716,17238,3906,4631,7336,85894,85031,2024,February
12-02-2024 00:00,Margao,120452,29650,36651,17894,8707,4057,3380,8943,11170,11530,2024,February
12-02-2024 00:00,Panaji,131757,29761,31648,10918,15862,4413,4603,7693,26859,26351,2024,February
12-02-2024 00:00,Porvorim,172319,29496,35272,16381,7172,1194,4602,8431,69771,69687,2024,February
12-02-2024 00:00,Siolim,106266,27135,38173,10837,7536,3288,4234,8372,6691,6944,2024,February
13-02-2024 00:00,Baga,109615,34921,35665,17147,5173,3733,3257,7458,2261,3083,2024,February
13-02-2024 00:00,KTC,101630,31624,35636,14263,6316,4582,1886,7197,126,262,2024,February
13-02-2024 00:00,Khorlim,138391,25796,30260,17658,9546,2190,4744,6897,41300,40658,2024,February
13-02-2024 00:00,Margao,130417,31187,38825,14068,11704,1537,1989,7050,24057,24358,2024,February
13-02-2024 00:00,Panaji,162569,30632,33457,16247,12272,2757,2697,5582,58925,58851,2024,February
13-02-2024 00:00,Porvorim,142263,32797,33040,16080,7682,3934,2728,8895,37107,37349,2024,February
13-02-2024 00:00,Siolim,176549,26164,32615,10072,19686,3761,1227,8619,74405,74586,2024,February
14-02-2024 00:00,Baga,164330,33915,30368,11213,15436,1854,1879,5887,63778,64744,2024,February
14-02-2024 00:00,KTC,173025,27294,30666,8660,7135,4999,1507,8415,84349,84374,2024,February
14-02-2024 00:00,Khorlim,168576,30800,37014,13375,15009,2771,4171,9674,55762,54904,2024,February
14-02-2024 00:00,Margao,184768,30065,39716,12432,16763,2619,4405,7244,71524,72088,2024,February
14-02-2024 00:00,Panaji,143738,27974,35197,17095,12733,3586,4948,8225,33980,33684,2024,February
14-02-2024 00:00,Porvorim,117020,26036,36776,9914,6779,2893,4811,6458,23353,23519,2024,February
14-02-2024 00:00,Siolim,116327,25555,38092,13981,13758,1693,3274,8841,11133,11561,2024,February
15-02-2024 00:00,Baga,160788,25791,37828,10070,9852,4338,2463,7537,62909,63812,2024,February
15-02-2024 00:00,KTC,199770,26461,37512,7296,15942,2225,3734,6936,99664,99544,2024,February
15-02-2024 00:00,Khorlim,167194,29065,38451,7361,14596,2289,4124,7174,64134,63579,2024,February
15-02-2024 00:00,Margao,153082,32927,34084,6272,9305,4174,1102,7746,57472,56594,2024,February
15-02-2024 00:00,Panaji,163256,26446,31790,16713,14415,4257,2830,5875,60930,61691,2024,February
15-02-2024 00:00,Porvorim,184689,25809,33800,6558,13941,4272,2658,5840,91811,92223,2024,February
15-02-2024 00:00,Siolim,193802,26989,36257,13391,10796,3048,2581,8978,91762,90914,2024,February
16-02-2024 00:00,Baga,156523,27372,32024,12478,11958,1218,3418,9922,58133,57996,2024,February
16-02-2024 00:00,KTC,136777,30273,32283,16381,6304,2106,3059,6878,39493,40308,2024,February
16-02-2024 00:00,Khorlim,149851,33893,33058,19073,8922,1904,2227,8630,42144,41587,2024,February
16-02-2024 00:00,Margao,112156,29943,30398,10648,16200,4537,1732,9019,9679,9932,2024,February
16-02-2024 00:00,Panaji,115459,33317,36117,8425,17984,4551,2058,6983,6024,5644,2024,February
16-02-2024 00:00,Porvorim,197478,25701,36896,7597,12636,2329,3559,9524,99236,98427,2024,February
16-02-2024 00:00,Siolim,157639,26834,33955,10859,6968,2672,4629,6949,64773,65755,2024,February
17-02-2024 00:00,Baga,127825,25053,35663,14412,12645,4293,1260,6187,28312,27630,2024,February
17-02-2024 00:00,KTC,121713,29797,35054,13736,19112,4156,2288,8805,8765,7938,2024,February
17-02-2024 00:00,Khorlim,146989,27128,38837,10185,17635,3132,4661,7042,38369,38000,2024,February
17-02-2024 00:00,Margao,189973,33678,33569,10352,19381,2563,1463,9724,79243,79583,2024,February
17-02-2024 00:00,Panaji,199137,28038,38373,15266,8670,1954,4659,9725,92452,91997,2024,February
17-02-2024 00:00,Porvorim,135970,28455,32555,9407,16531,4933,3423,6274,34392,34932,2024,February
17-02-2024 00:00,Siolim,194734,33488,30991,8316,18238,3908,4936,6006,88851,89264,2024,February
18-02-2024 00:00,Baga,198275,26575,39506,15230,18184,2921,3399,8854,83606,84547,2024,February
18-02-2024 00:00,KTC,157425,33577,31177,9966,17175,3297,3377,7975,50881,51060,2024,February
18-02-2024 00:00,Khorlim,162346,30362,32808,15770,9303,4813,3703,8284,57303,56719,2024,February
18-02-2024 00:00,Margao,189163,34938,37157,19249,8744,2648,3655,9877,72895,73044,2024,February
18-02-2024 00:00,Panaji,134512,25533,39054,11767,7805,1728,3966,5457,39202,38316,2024,February
18-02-2024 00:00,Porvorim,185327,25855,32333,12127,10801,3918,1746,9115,89432,89457,2024,February
18-02-2024 00:00,Siolim,114941,31849,32934,17609,9147,4793,1864,5139,11606,10843,2024,February
19-02-2024 00:00,Baga,113603,34468,39814,8429,5921,4741,4486,6859,8885,8067,2024,February
19-02-2024 00:00,KTC,166151,26581,35025,16647,16830,2202,3484,6647,58735,58302,2024,February
19-02-2024 00:00,Khorlim,195644,25636,38230,6076,16353,1991,1863,6835,98660,99429,2024,February
19-02-2024 00:00,Margao,198983,26783,34874,15119,14564,4025,2483,7316,93819,93543,2024,February
19-02-2024 00:00,Panaji,106601,32215,35311,11276,7566,2889,4995,6997,5352,4794,2024,February
19-02-2024 00:00,Porvorim,128066,25397,39631,9646,19121,3574,4528,6093,20076,19436,2024,February
19-02-2024 00:00,Siolim,176198,33557,31346,13606,6502,1970,2078,9192,77947,77206,2024,February
20-02-2024 00:00,Baga,111452,28769,37736,6996,11337,3608,4559,6227,12220,12960,2024,February
20-02-2024 00:00,KTC,155556,26199,32751,15022,11175,4824,3909,8159,53517,53466,2024,February
20-02-2024 00:00,Khorlim,121660,32348,31997,18522,8366,2584,2200,5288,20355,19442,2024,February
20-02-2024 00:00,Margao,157382,28242,37633,18175,6478,3326,3264,9773,50491,51174,2024,February
20-02-2024 00:00,Panaji,122355,29786,37207,14377,14905,3574,1595,8661,12250,11339,2024,February
20-02-2024 00:00,Porvorim,147143,31812,32536,18511,15648,1742,1471,9824,35599,35050,2024,February
20-02-2024 00:00,Siolim,134148,34125,37035,19895,17248,1847,3835,8902,11261,11987,2024,February
21-02-2024 00:00,Baga,153829,34376,35917,10890,8693,2966,3247,8177,49563,49929,2024,February
21-02-2024 00:00,KTC,117286,25284,39743,18783,7907,4520,1583,6521,12945,12903,2024,February
21-02-2024 00:00,Khorlim,109584,31830,32904,11661,15347,2352,2977,8241,4272,5189,2024,February
21-02-2024 00:00,Margao,163748,33967,34334,6626,10179,3492,2759,5071,67320,67467,2024,February
21-02-2024 00:00,Panaji,143015,34532,39962,15297,13267,2908,2856,5352,28841,29431,2024,February
21-02-2024 00:00,Porvorim,127526,32704,34477,18298,5343,3597,1424,5151,26532,27208,2024,February
21-02-2024 00:00,Siolim,163532,34428,39134,12877,7571,4958,4445,9925,50194,49768,2024,February
22-02-2024 00:00,Baga,171729,32485,34240,6038,14200,3296,2490,9814,69166,68397,2024,February
22-02-2024 00:00,KTC,106952,34926,33975,10318,6887,4381,2050,9000,5415,4998,2024,February
22-02-2024 00:00,Khorlim,196613,25388,39946,7246,13147,1507,2851,8087,98441,98748,2024,February
22-02-2024 00:00,Margao,182228,25099,32924,10002,8323,3653,4427,8422,89378,89728,2024,February
22-02-2024 00:00,Panaji,196657,25065,37468,16868,12803,4958,1933,8653,88909,89345,2024,February
22-02-2024 00:00,Porvorim,118563,26463,31750,18768,11733,4430,1920,8976,14523,15405,2024,February
22-02-2024 00:00,Siolim,138226,26213,35909,17883,5328,2728,3805,7283,39077,39674,2024,February
23-02-2024 00:00,Baga,174717,27526,36888,14397,6693,1002,4466,8437,75308,75027,2024,February
23-02-2024 00:00,KTC,128724,34320,35117,13282,17405,1545,1891,7965,17199,17540,2024,February
23-02-2024 00:00,Khorlim,152606,28266,34118,16734,17039,1907,1305,9186,44051,44345,2024,February
23-02-2024 00:00,Margao,110548,25286,35054,7564,18112,3988,3099,7920,9525,8995,2024,February
23-02-2024 00:00,Panaji,133194,30661,39241,19332,17032,1404,1765,8990,14769,13888,2024,February
23-02-2024 00:00,Porvorim,171498,34993,33312,12994,15563,3945,1075,7586,62030,62429,2024,February
23-02-2024 00:00,Siolim,135971,32639,33848,8570,7246,2736,3801,8025,39106,39524,2024,February
24-02-2024 00:00,Baga,114492,34264,30452,17043,15439,3643,2101,5506,6044,6105,2024,February
24-02-2024 00:00,KTC,134701,28926,34204,18610,19474,2580,1994,7735,21178,20664,2024,February
24-02-2024 00:00,Khorlim,137976,29159,31757,14939,16931,1218,1563,5683,36726,37260,2024,February
24-02-2024 00:00,Margao,161308,25136,30600,10397,15546,4422,3227,7816,64164,63713,2024,February
24-02-2024 00:00,Panaji,137454,31132,31938,16560,8178,2483,4149,8855,34159,34241,2024,February
24-02-2024 00:00,Porvorim,139542,27999,36178,12660,6949,4872,4840,5273,40771,41067,2024,February
24-02-2024 00:00,Siolim,147778,29446,34910,7281,17007,3815,3298,7699,44322,45169,2024,February
25-02-2024 00:00,Baga,143473,34705,31476,8232,10759,4258,4354,5213,44476,44778,2024,February
25-02-2024 00:00,KTC,192502,25929,38988,10129,5680,2141,2755,7956,98924,99653,2024,February
25-02-2024 00:00,Khorlim,122517,29300,38308,19464,13610,2761,1152,9205,8717,9442,2024,February
25-02-2024 00:00,Margao,125469,34311,31813,14872,17047,1696,3675,5515,16540,16200,2024,February
25-02-2024 00:00,Panaji,131039,33200,36238,5806,12142,4780,3187,6496,29190,28585,2024,February
25-02-2024 00:00,Porvorim,122249,32058,30483,19392,17543,4681,3849,6556,7687,8341,2024,February
25-02-2024 00:00,Siolim,168023,29328,31365,17954,7202,2062,2570,5789,71753,71970,2024,February
26-02-2024 00:00,Baga,133230,25681,38970,19979,18779,4660,2310,7989,14862,15793,2024,February
26-02-2024 00:00,KTC,197179,26945,38724,16249,14098,3178,4274,6117,87594,88208,2024,February
26-02-2024 00:00,Khorlim,107510,27038,31083,7938,5329,3315,2031,8340,22436,23149,2024,February
26-02-2024 00:00,Margao,187697,27573,30072,7676,17664,4419,3370,7873,89050,89257,2024,February
26-02-2024 00:00,Panaji,162833,26397,30445,16392,9602,3204,2193,8434,66166,66241,2024,February
26-02-2024 00:00,Porvorim,162003,32292,35036,19502,15156,4471,1663,7357,46526,47035,2024,February
26-02-2024 00:00,Siolim,158042,33866,31245,19862,6840,2427,4758,7460,51584,51610,2024,February
27-02-2024 00:00,Baga,105554,29033,33498,14472,11099,1079,4535,8118,3720,3526,2024,February
27-02-2024 00:00,KTC,191840,31400,35201,7467,10944,3021,2233,9191,92383,92931,2024,February
27-02-2024 00:00,Khorlim,121767,28956,35163,7660,13233,4802,4635,5871,21447,21474,2024,February
27-02-2024 00:00,Margao,190144,30811,34832,5085,5625,4110,1452,7330,100899,100167,2024,February
27-02-2024 00:00,Panaji,149438,29241,31692,13068,14009,1287,1611,7453,51077,50733,2024,February
27-02-2024 00:00,Porvorim,180723,32214,36397,5122,9244,4263,1830,5052,86601,85887,2024,February
27-02-2024 00:00,Siolim,168907,29622,35386,15884,16282,1761,3620,9279,57073,57197,2024,February
28-02-2024 00:00,Baga,149820,26646,36182,17055,12032,3100,2785,6162,45858,46329,2024,February
28-02-2024 00:00,KTC,179711,30826,35446,13832,12331,3905,4491,7630,71250,71486,2024,February
28-02-2024 00:00,Khorlim,159127,30760,36920,16194,15301,1261,3583,7243,47865,46981,2024,February
28-02-2024 00:00,Margao,103737,30290,38971,6792,9367,4947,2548,7889,2933,1983,2024,February
28-02-2024 00:00,Panaji,108846,29798,36403,13599,9175,2120,1679,8389,7683,8125,2024,February
28-02-2024 00:00,Porvorim,163210,28957,34268,10224,5298,2042,4559,6363,71499,71810,2024,February
28-02-2024 00:00,Siolim,134677,34023,30694,5951,16643,1864,3478,9943,32081,31490,2024,February
29-02-2024 00:00,Baga,175838,32761,36412,7077,16009,4622,4157,6627,68173,68912,2024,February
29-02-2024 00:00,KTC,197476,27917,36412,5137,14737,2320,1170,5029,104754,104192,2024,February
29-02-2024 00:00,Khorlim,161981,32104,37486,13926,11505,1195,3485,8808,53472,53217,2024,February
29-02-2024 00:00,Margao,182746,34171,33134,9197,9056,1464,1530,7663,86531,86164,2024,February
29-02-2024 00:00,Panaji,137753,31114,31281,6359,7970,2499,1972,7012,49546,49964,2024,February
29-02-2024 00:00,Porvorim,158819,33915,39935,8682,14481,2944,4158,6457,48247,47339,2024,February
29-02-2024 00:00,Siolim,164845,34988,31014,13029,18277,3868,4690,9509,49470,48706,2024,February
01-03-2024 00:00,Baga,103260,25736,32416,16855,12947,1861,1460,9891,2094,2067,2024,March
01-03-2024 00:00,KTC,177971,33154,35874,10570,6255,1747,2069,6835,81467,80786,2024,March
01-03-2024 00:00,Khorlim,141623,33493,30274,7230,10687,4948,1944,5310,47737,46764,2024,March
01-03-2024 00:00,Margao,187306,27132,32143,9906,13665,3561,2253,8018,90628,90797,2024,March
01-03-2024 00:00,Panaji,141197,27498,34489,6023,12670,2486,3841,7225,46965,46956,2024,March
01-03-2024 00:00,Porvorim,150062,28876,33759,12424,16998,1083,2704,7758,46460,46644,2024,March
01-03-2024 00:00,Siolim,142065,26781,34061,10807,13062,1897,4244,8812,42401,42988,2024,March
02-03-2024 00:00,Baga,168580,32861,30276,10782,17774,1737,4261,9617,61272,61172,2024,March
02-03-2024 00:00,KTC,156905,28787,31014,15114,9935,1748,3934,9909,56464,55574,2024,March
02-03-2024 00:00,Khorlim,114037,26300,38448,10930,8386,1653,1818,9191,17311,18246,2024,March
02-03-2024 00:00,Margao,146564,30996,36572,6574,16951,3684,2486,5569,43732,44366,2024,March
02-03-2024 00:00,Panaji,161608,32372,38341,6742,19523,2507,2938,9943,49242,48430,2024,March
02-03-2024 00:00,Porvorim,125920,32627,39953,8644,14664,4931,2771,9101,13229,12384,2024,March
02-03-2024 00:00,Siolim,114334,31589,31871,8167,15413,1821,3391,6543,15539,15448,2024,March
03-03-2024 00:00,Baga,101690,29940,30109,9755,12765,1981,3175,5790,8175,8553,2024,March
03-03-2024 00:00,KTC,155416,27392,37051,5701,15215,2872,3081,6500,57604,58341,2024,March
03-03-2024 00:00,Khorlim,138252,29480,31773,14003,9503,1425,4360,5683,42025,42861,2024,March
03-03-2024 00:00,Margao,166596,27130,33388,19988,11151,2854,1434,7258,63393,63489,2024,March
03-03-2024 00:00,Panaji,122172,32905,36403,8713,15942,3910,3360,8355,12584,12001,2024,March
03-03-2024 00:00,Porvorim,115578,30948,32889,14000,5382,1907,2350,8412,19690,20428,2024,March
03-03-2024 00:00,Siolim,150272,32258,38744,12459,8323,1313,4737,5452,46986,47763,2024,March
04-03-2024 00:00,Baga,134276,34361,31590,8934,7310,2509,1183,6926,41463,42296,2024,March
04-03-2024 00:00,KTC,157341,34911,35082,7816,11093,4009,1852,8025,54553,54148,2024,March
04-03-2024 00:00,Khorlim,146969,26181,36906,16086,6362,2797,2159,6375,50103,50019,2024,March
04-03-2024 00:00,Margao,114440,33132,31536,9651,5736,1056,1521,7610,24198,23610,2024,March
04-03-2024 00:00,Panaji,165403,28451,37333,17397,6192,4691,4850,8915,57574,56953,2024,March
04-03-2024 00:00,Porvorim,123394,31875,30530,8924,14719,3242,4160,7737,22207,21770,2024,March
04-03-2024 00:00,Siolim,146109,26244,38934,5915,8953,1541,1651,7297,55574,56011,2024,March
05-03-2024 00:00,Baga,166089,28116,37383,19551,18034,3779,1131,9963,48132,47770,2024,March
05-03-2024 00:00,KTC,191629,34593,36213,16892,19535,3206,3376,9880,67934,67133,2024,March
05-03-2024 00:00,Khorlim,148231,31869,38473,19362,7998,3054,1508,8318,37649,37742,2024,March
05-03-2024 00:00,Margao,182708,28108,38513,8754,6467,3471,3606,7044,86745,87129,2024,March
05-03-2024 00:00,Panaji,101519,34462,30901,8927,11348,3534,2640,7158,2549,1898,2024,March
05-03-2024 00:00,Porvorim,127664,34183,33517,10645,9174,1768,4874,8503,25000,24295,2024,March
05-03-2024 00:00,Siolim,190659,31291,39220,10003,5834,3520,2020,7421,91350,90964,2024,March
06-03-2024 00:00,Baga,140126,27090,30568,13886,13966,4928,2804,5283,41601,40913,2024,March
06-03-2024 00:00,KTC,174177,27362,32486,11030,6495,4861,2685,9130,80128,80775,2024,March
06-03-2024 00:00,Khorlim,137509,28326,36755,11919,16202,3650,4645,9422,26590,26959,2024,March
06-03-2024 00:00,Margao,114552,31957,32579,15376,16268,3484,4350,5033,5505,5100,2024,March
06-03-2024 00:00,Panaji,151924,30862,32710,9577,12120,1633,4746,8788,51488,51309,2024,March
06-03-2024 00:00,Porvorim,157541,28807,32087,16955,8558,2758,4241,5674,58461,59344,2024,March
06-03-2024 00:00,Siolim,136054,33714,30052,9539,11269,4771,2039,7363,37307,38022,2024,March
07-03-2024 00:00,Baga,130345,33412,30069,16764,6841,3774,2995,5534,30956,31509,2024,March
07-03-2024 00:00,KTC,134274,32024,38687,16796,12648,3584,1125,8760,20650,21098,2024,March
07-03-2024 00:00,Khorlim,178052,26697,30755,12558,17576,4153,1901,5737,78675,79484,2024,March
07-03-2024 00:00,Margao,155340,30311,36885,5690,11404,4801,1834,6474,57941,58246,2024,March
